id,language,variant,domain,subdomain,task_type,customer_intent,customer_tone,agent_tone,channel,difficulty,instruction,input,output,meta_requires_escalation,meta_contains_pii,meta_synthetic,meta_source_type,intent_classification
lusosupport_pt_002957,pt,pt-PT,saas,duplicate_charge,faq_answer,billing_question,urgent,empathetic,chat,medium,Responde à pergunta do cliente.,Mensagem do cliente: É urgente verificar a fatura — tenho de pagar hoje.,"Para esclarecer dúvidas sobre faturas, pode aceder ao histórico de faturas na sua área de cliente. Cada fatura detalha os serviços cobrados, o período correspondente e o método de pagamento utilizado.",True,False,True,template_generated,"{'intent': 'billing_question', 'confidence': 0.7942}"
lusosupport_pt_002958,pt,pt-PT,ecommerce,billing_question,response_generation,payment_failure,urgent,professional,web_form,hard,"Escreve uma resposta em português europeu, adequada ao canal formulário web, com tom profissional.",Mensagem do cliente: Necessito de resolução imediata para a falha de pagamento.,"Pedimos desculpa pelo problema no pagamento. Isto pode ocorrer por diversos motivos, como dados incorrectos ou limite do cartão atingido. Pode tentar novamente com os dados do cartão actualizados ou utilizar outro método de pagamento?",True,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.7371}"
lusosupport_pt_002959,pt,pt-PT,billing_accounts,invoice_clarification,faq_answer,complaint,frustrated,reassuring,chat,hard,"Fornece uma resposta clara à pergunta do cliente sobre faturação e contas, em pt-PT.",Mensagem do cliente: Já apresentei a reclamação e não recebi qualquer resposta — vou escalar.,"Para registar uma reclamação formal, pode utilizar o formulário de contacto, enviar e-mail para [endereço de reclamações] ou contactar o livro de reclamações electrónico em [portal]. O prazo de resposta é de 5 dias úteis.",True,False,True,template_generated,"{'intent': 'complaint', 'confidence': 0.7343}"
lusosupport_pt_002960,pt,pt-PT,saas,invoice_request,summarization,invoice_request,urgent,professional,email,easy,Resume o problema do cliente de forma concisa.,Mensagem do cliente: É urgente — o prazo fiscal termina hoje e ainda não tenho a fatura.,O cliente necessita de fatura com os dados da empresa para efeitos contabilísticos.,True,False,True,template_generated,"{'intent': 'invoice_request', 'confidence': 0.9373}"
lusosupport_pt_002961,pt,pt-PT,subscriptions,order_status,summarization,delivery_delay,urgent,formal,phone_transcript,easy,Resume em pt-PT a questão levantada pelo cliente sobre subscrições e planos.,Mensagem do cliente: É urgente que me informem quando chegará — tenho um compromisso amanhã.,O cliente reporta que o envio não chegou dentro do prazo previsto e solicita uma explicação para o atraso.,True,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9287}"
lusosupport_pt_002962,pt,pt-PT,billing_accounts,payment_failure,email_reply,payment_failure,calm,empathetic,chat,hard,"Redige um e-mail de resposta ao cliente sobre faturação e contas, em pt-PT.",Mensagem do cliente: Tentei efectuar o pagamento e não foi processado — podem ajudar?,"Exmo(a). Sr(a).,

Informamos que o pagamento referente à sua encomenda/serviço não foi processado com sucesso.

As causas mais comuns são dados de cartão incorrectos ou limite insuficiente. Por favor actualize os dados de pagamento através da sua área de cliente ou contacte-nos para outras opções.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.7109}"
lusosupport_pt_002963,pt,pt-PT,saas,complaint,summarization,escalation_request,confused,concise,email,hard,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Já contactei o apoio básico mas não resolveram — a quem escalo?,O cliente está insatisfeito com as respostas recebidas e solicita falar com um responsável ou supervisor.,True,False,True,template_generated,"{'intent': 'escalation_request', 'confidence': 0.6827}"
lusosupport_pt_002964,pt,pt-PT,ecommerce,returns_refunds,next_action_suggestion,damaged_item,confused,empathetic,email,medium,Sugere os próximos passos para o agente de suporte de comércio electrónico resolver este pedido.,Mensagem do cliente: O produto chegou partido — não sei se devo devolver ou pedir substituição.,"1. Documentar o dano com base nas fotografias recebidas.
2. Aprovar substituição imediata do artigo.
3. Enviar nova encomenda com tracking prioritário.
4. Notificar o cliente e fechar a ocorrência.",False,False,True,template_generated,"{'intent': 'damaged_item', 'confidence': 0.8708}"
lusosupport_pt_002965,pt,pt-PT,travel,cancellation,email_reply,booking_cancellation,calm,reassuring,chat,medium,"Elabora uma resposta de e-mail com tom tranquilizador para o cliente, em pt-PT.",Mensagem do cliente: Quero cancelar a reserva e saber se tenho direito a reembolso.,"Exmo(a). Sr(a).,

Acusamos a recepção do seu pedido de cancelamento da reserva n.º [número].

O cancelamento foi processado. De acordo com as condições da tarifa contratada, será reembolsado/a no valor de [€X] no prazo de 5 a 10 dias úteis.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.8456}"
lusosupport_pt_002966,pt,pt-PT,ecommerce,invoice_request,next_action_suggestion,refund_request,informal,reassuring,phone_transcript,hard,Indica os próximos passos.,"Mensagem do cliente: Olá, podem devolver o dinheiro da compra que fiz?","1. Solicitar o número da encomenda e prova de compra ao cliente.
2. Verificar o estado da encomenda no sistema.
3. Confirmar se o artigo foi devolvido ou se ainda está com o cliente.
4. Processar o reembolso para o meio de pagamento original.",False,False,True,template_generated,"{'intent': 'refund_request', 'confidence': 0.6398}"
lusosupport_pt_002967,pt,pt-PT,telecom,billing_question,summarization,invoice_request,formal,empathetic,email,easy,"Elabora um resumo breve da mensagem do cliente, em português europeu, para arquivo interno.",Mensagem do cliente: Solicito formalmente o envio da factura correspondente à encomenda.,O cliente necessita de fatura com os dados da empresa para efeitos contabilísticos.,False,False,True,template_generated,"{'intent': 'invoice_request', 'confidence': 0.9559}"
lusosupport_pt_002968,pt,pt-PT,subscriptions,renewal_question,urgency_classification,change_plan,urgent,reassuring,web_form,medium,Determina o nível de urgência desta mensagem de cliente e indica se requer escalamento.,Mensagem do cliente: Necessito da mudança de plano hoje para não perder acesso.,"{""urgency"": ""low"", ""reason"": ""O pedido de mudança de plano pode ser tratado no prazo normal."", ""escalate"": false}",True,False,True,template_generated,"{'intent': 'change_plan', 'confidence': 0.785}"
lusosupport_pt_002969,pt,pt-PT,utilities,cancel_subscription,intent_classification,cancel_subscription,confused,reassuring,email,medium,"Classifica a intenção do cliente e retorna JSON com intent, urgency, domain e confidence.",Mensagem do cliente: Tentei cancelar mas continua a cobrar — o cancelamento foi efectuado?,"{""intent"": ""cancel_subscription"", ""urgency"": ""low"", ""domain"": ""utilities"", ""confidence"": 0.89}",False,False,True,template_generated,"{'intent': 'cancel_subscription', 'confidence': 0.8111}"
lusosupport_pt_002970,pt,pt-PT,saas,change_plan,next_action_suggestion,cancel_subscription,confused,professional,email,medium,Descreve os próximos passos que o agente deve seguir para tratar este pedido de software e plataformas digitais.,Mensagem do cliente: Não sei se o cancelamento afecta o serviço imediatamente.,"1. Verificar o tipo de plano e as condições de cancelamento.
2. Confirmar a data de efectivação pretendida pelo cliente.
3. Processar o cancelamento no sistema.
4. Enviar confirmação por e-mail com a data de término.",False,False,True,template_generated,"{'intent': 'cancel_subscription', 'confidence': 0.8499}"
lusosupport_pt_002971,pt,pt-PT,saas,seller_buyer_dispute,email_reply,escalation_request,urgent,reassuring,chat,hard,"Elabora uma resposta de e-mail com tom tranquilizador para o cliente, em pt-PT.",Mensagem do cliente: É urgente escalar — o problema está a causar prejuízos.,"Exmo(a). Sr(a).,

Acusamos a recepção do seu pedido de escalamento.

A sua situação foi encaminhada para a direcção de serviço ao cliente. Um responsável sénior entrará em contacto consigo nas próximas 4 horas úteis.

Pedimos desculpa pelo transtorno e agradecemos a sua paciência.

Com os melhores cumprimentos,
[Nome da Empresa]",True,False,True,template_generated,"{'intent': 'escalation_request', 'confidence': 0.7059}"
lusosupport_pt_002972,pt,pt-PT,subscriptions,delivery_delay,next_action_suggestion,delivery_delay,informal,concise,phone_transcript,easy,Indica os próximos passos.,"Mensagem do cliente: Olá, a encomenda ainda não chegou — o que se passa?","1. Contactar o transportador para localização da encomenda.
2. Registar o atraso no sistema e associar à encomenda.
3. Informar o cliente com actualização e novo prazo.
4. Se o atraso superar 7 dias, oferecer reembolso ou reenvio.",False,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9384}"
lusosupport_pt_002973,pt,pt-PT,saas,password_reset,faq_answer,password_reset,urgent,empathetic,web_form,easy,Responde a esta pergunta frequente de software e plataformas digitais em português europeu de forma directa.,Mensagem do cliente: É urgente — estou bloqueado da conta e preciso de aceder já.,"Para repor a palavra-passe, clique em 'Esqueceu a palavra-passe?' na página de início de sessão. Receberá um e-mail com um link de recuperação válido por 24 horas. Verifique também a pasta de spam.",True,False,True,template_generated,"{'intent': 'password_reset', 'confidence': 0.9777}"
lusosupport_pt_002974,pt,pt-PT,subscriptions,invoice_clarification,faq_answer,complaint,urgent,formal,email,hard,Responde a esta pergunta frequente de subscrições e planos em português europeu de forma directa.,Mensagem do cliente: Preciso de registar uma reclamação urgente — o problema está a agravar-se.,As reclamações podem ser submetidas através do portal de suporte ou por escrito. Todas as reclamações são registadas e respondidas no prazo máximo de 5 dias úteis por um responsável de qualidade.,True,False,True,template_generated,"{'intent': 'complaint', 'confidence': 0.6288}"
lusosupport_pt_002975,pt,pt-PT,subscriptions,password_reset,next_action_suggestion,account_access,urgent,formal,email,medium,Indica os próximos passos.,Mensagem do cliente: Necessito de acesso imediato à conta — a situação é crítica.,"1. Pesquisar a conta pelo e-mail ou número de cliente.
2. Verificar o registo de tentativas de acesso falhadas.
3. Proceder ao desbloqueio ou redefinição de credenciais.
4. Informar o cliente e recomendar alteração de palavra-passe.",True,False,True,template_generated,"{'intent': 'account_access', 'confidence': 0.8564}"
lusosupport_pt_002976,pt,pt-PT,saas,returns_refunds,summarization,refund_request,informal,reassuring,chat,hard,"Elabora um resumo breve da mensagem do cliente, em português europeu, para arquivo interno.","Mensagem do cliente: Ok, preciso do reembolso — como faço isso?",O cliente efectuou um pagamento indevido e solicita o respectivo reembolso.,False,False,True,template_generated,"{'intent': 'refund_request', 'confidence': 0.7158}"
lusosupport_pt_002977,pt,pt-PT,billing_accounts,invoice_request,next_action_suggestion,duplicate_charge,calm,professional,web_form,hard,Indica as acções recomendadas para o agente responder a esta questão com um tom profissional.,Mensagem do cliente: Parece haver uma cobrança duplicada na minha conta — podem confirmar?,"1. Aceder ao histórico de transacções do cliente.
2. Confirmar as duas cobranças pelo mesmo valor/referência.
3. Cancelar ou estornar a transacção duplicada.
4. Enviar comprovativo de reembolso ao cliente.",False,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.797}"
lusosupport_pt_002978,pt,pt-PT,telecom,payment_failure,summarization,payment_failure,formal,reassuring,web_form,hard,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Solicito análise da falha de pagamento e indicação de método alternativo.,O cliente reporta falha no processamento do pagamento e pede alternativas.,False,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.7288}"
